carrier,jurisdiction,period,route,data_source,visibility,value,n_obs,aidm_variable,mas_function,valuation_type,unit,origin_airport,dest_airport,year,month
B6,USA,2023-12,EWR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.9698795180722891,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,JFK,2023.0,12.0
AC,USA,2023-11,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,11.0
AC,USA,2023-11,YYZ-BOS,BTS_T100_PLACEHOLDER,HIGH,0.9764705882352941,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,BOS,2023.0,11.0
B6,USA,2023-01,YYZ-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6842105263157895,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,LGA,2023.0,1.0
PD,USA,2023-02,YUL-LGA,BTS_T100_PLACEHOLDER,HIGH,0.8693181818181818,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,LGA,2023.0,2.0
B6,USA,2023-01,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6256983240223464,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,CDG,2023.0,1.0
AC,USA,2023-02,BOS-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4385026737967914,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,ORD,2023.0,2.0
AC,USA,2023-01,JFK-KEF,BTS_T100_PLACEHOLDER,HIGH,0.9827586206896551,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,KEF,2023.0,1.0
WJA,USA,2023-04,KEF-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.8662420382165605,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,YYZ,2023.0,4.0
WJA,USA,2023-11,YUL-BOS,BTS_T100_PLACEHOLDER,HIGH,0.8352941176470589,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,BOS,2023.0,11.0
WJA,USA,2023-02,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6397849462365591,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,EWR,2023.0,2.0
B6,USA,2023-04,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9050632911392406,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,LGA,2023.0,4.0
AC,USA,2023-07,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.40703517587939697,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,JFK,2023.0,7.0
B6,USA,2023-09,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9072164948453608,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,LGA,2023.0,9.0
AC,USA,2023-12,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.4972067039106145,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,LGA,2023.0,12.0
AC,USA,2023-05,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5882352941176471,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,5.0
PD,USA,2023-10,YUL-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9513513513513514,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,LGA,2023.0,10.0
AC,USA,2023-05,YVR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.3872832369942196,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,KEF,2023.0,5.0
B6,USA,2023-07,YYZ-YYZ,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,YYZ,2023.0,7.0
AC,USA,2023-04,KEF-YYZ,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,YYZ,2023.0,4.0
AC,USA,2023-03,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.6228571428571429,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,JFK,2023.0,3.0
PD,USA,2023-04,JFK-BOS,BTS_T100_PLACEHOLDER,HIGH,0.9175824175824175,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,BOS,2023.0,4.0
B6,USA,2023-12,YUL-KEF,BTS_T100_PLACEHOLDER,HIGH,0.7525773195876289,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,KEF,2023.0,12.0
AC,USA,2023-10,YVR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.46195652173913043,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,CDG,2023.0,10.0
B6,USA,2023-06,BOS-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.43147208121827413,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,YYZ,2023.0,6.0
B6,USA,2023-10,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.7453416149068323,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,10.0
PD,USA,2023-03,YYZ-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.7777777777777778,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,YYZ,2023.0,3.0
B6,USA,2023-11,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6754966887417219,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,ORD,2023.0,11.0
B6,USA,2023-04,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.8013245033112583,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,BOS,2023.0,4.0
PD,USA,2023-02,KEF-LGA,BTS_T100_PLACEHOLDER,HIGH,0.774390243902439,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,LGA,2023.0,2.0
B6,USA,2023-08,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6233766233766234,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,CDG,2023.0,8.0
AC,USA,2023-06,YYZ-EWR,BTS_T100_PLACEHOLDER,HIGH,0.4,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,EWR,2023.0,6.0
AC,USA,2023-12,EWR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.7081081081081081,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,JFK,2023.0,12.0
B6,USA,2023-01,BOS-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9006622516556292,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,ORD,2023.0,1.0
B6,USA,2023-07,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5460122699386503,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,JFK,2023.0,7.0
B6,USA,2023-10,YUL-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.38953488372093026,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,YYZ,2023.0,10.0
B6,USA,2023-05,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,5.0
B6,USA,2023-01,KEF-KEF,BTS_T100_PLACEHOLDER,HIGH,0.7065217391304348,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,KEF,2023.0,1.0
B6,USA,2023-08,YVR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.38333333333333336,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,CDG,2023.0,8.0
PD,USA,2023-12,BOS-CDG,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,CDG,2023.0,12.0
AC,USA,2023-02,YYZ-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6187845303867403,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,ORD,2023.0,2.0
B6,USA,2023-06,BOS-KEF,BTS_T100_PLACEHOLDER,HIGH,0.6098901098901099,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,KEF,2023.0,6.0
WJA,USA,2023-09,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.43529411764705883,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,EWR,2023.0,9.0
AC,USA,2023-01,LHR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5357142857142857,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,JFK,2023.0,1.0
AC,USA,2023-09,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.7405405405405405,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,9.0
AC,USA,2023-11,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7823529411764706,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,BOS,2023.0,11.0
AC,USA,2023-12,YYZ-JFK,BTS_T100_PLACEHOLDER,HIGH,0.9365079365079365,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,JFK,2023.0,12.0
B6,USA,2023-06,JFK-CDG,BTS_T100_PLACEHOLDER,HIGH,0.4271356783919598,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,CDG,2023.0,6.0
B6,USA,2023-03,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7168674698795181,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,BOS,2023.0,3.0
AC,USA,2023-06,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.34782608695652173,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,EWR,2023.0,6.0
WJA,USA,2023-05,JFK-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6432748538011696,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,CDG,2023.0,5.0
B6,USA,2023-09,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6809815950920245,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,EWR,2023.0,9.0
B6,USA,2023-12,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,BOS,2023.0,12.0
B6,USA,2023-03,LHR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.8026315789473685,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,JFK,2023.0,3.0
PD,USA,2023-12,YUL-LGA,BTS_T100_PLACEHOLDER,HIGH,0.2826086956521739,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,LGA,2023.0,12.0
B6,USA,2023-01,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.32903225806451614,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,EWR,2023.0,1.0
PD,USA,2023-06,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.8846153846153846,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,EWR,2023.0,6.0
WJA,USA,2023-07,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.4148936170212766,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,BOS,2023.0,7.0
PD,USA,2023-07,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,ORD,2023.0,7.0
AC,USA,2023-11,JFK-BOS,BTS_T100_PLACEHOLDER,HIGH,0.5949367088607594,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,BOS,2023.0,11.0
AC,USA,2023-08,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.7228915662650602,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,8.0
B6,USA,2023-06,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.8162162162162162,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,YYZ,2023.0,6.0
AC,USA,2023-04,YUL-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.8303030303030303,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,YYZ,2023.0,4.0
AC,USA,2023-02,YUL-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6089743589743589,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,LGA,2023.0,2.0
B6,USA,2023-10,KEF-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6024096385542169,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,LGA,2023.0,10.0
B6,USA,2023-09,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.6994219653179191,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,JFK,2023.0,9.0
WJA,USA,2023-04,YUL-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.7700534759358288,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,YYZ,2023.0,4.0
B6,USA,2023-01,YYZ-JFK,BTS_T100_PLACEHOLDER,HIGH,0.9887005649717514,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,JFK,2023.0,1.0
B6,USA,2023-12,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.4394904458598726,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,12.0
AC,USA,2023-11,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.2857142857142857,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,11.0
B6,USA,2023-01,YVR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.34,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,YYZ,2023.0,1.0
B6,USA,2023-07,YYZ-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5672514619883041,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,EWR,2023.0,7.0
AC,USA,2023-01,EWR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.4550898203592814,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,YYZ,2023.0,1.0
AC,USA,2023-07,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,JFK,2023.0,7.0
B6,USA,2023-10,JFK-EWR,BTS_T100_PLACEHOLDER,HIGH,0.4117647058823529,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,EWR,2023.0,10.0
AC,USA,2023-01,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.5625,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,ORD,2023.0,1.0
B6,USA,2023-06,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.43478260869565216,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,EWR,2023.0,6.0
B6,USA,2023-08,EWR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.3763440860215054,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,JFK,2023.0,8.0
AC,USA,2023-01,YYZ-BOS,BTS_T100_PLACEHOLDER,HIGH,0.3333333333333333,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,BOS,2023.0,1.0
WJA,USA,2023-10,KEF-BOS,BTS_T100_PLACEHOLDER,HIGH,0.8564102564102564,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,BOS,2023.0,10.0
B6,USA,2023-07,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.7302631578947368,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,EWR,2023.0,7.0
AC,USA,2023-09,BOS-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5348837209302325,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,EWR,2023.0,9.0
PD,USA,2023-11,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5941176470588235,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,JFK,2023.0,11.0
B6,USA,2023-01,JFK-KEF,BTS_T100_PLACEHOLDER,HIGH,0.8442211055276382,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,KEF,2023.0,1.0
B6,USA,2023-05,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.751412429378531,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,CDG,2023.0,5.0
B6,USA,2023-12,LHR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.3352601156069364,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,KEF,2023.0,12.0
AC,USA,2023-11,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.43575418994413406,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,ORD,2023.0,11.0
B6,USA,2023-03,YUL-LGA,BTS_T100_PLACEHOLDER,HIGH,0.559322033898305,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,LGA,2023.0,3.0
B6,USA,2023-11,LHR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.487012987012987,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,BOS,2023.0,11.0
AC,USA,2023-12,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9803921568627451,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,12.0
AC,USA,2023-06,LHR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.9263157894736842,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,KEF,2023.0,6.0
AC,USA,2023-06,KEF-LGA,BTS_T100_PLACEHOLDER,HIGH,0.2857142857142857,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,LGA,2023.0,6.0
PD,USA,2023-03,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.4293193717277487,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,YYZ,2023.0,3.0
AC,USA,2023-05,JFK-JFK,BTS_T100_PLACEHOLDER,HIGH,0.3604060913705584,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,JFK,2023.0,5.0
B6,USA,2023-11,LHR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.47191011235955055,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,LGA,2023.0,11.0
B6,USA,2023-07,EWR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.42487046632124353,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,YYZ,2023.0,7.0
AC,USA,2023-05,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.9202453987730062,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,5.0
PD,USA,2023-05,JFK-KEF,BTS_T100_PLACEHOLDER,HIGH,0.543859649122807,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,KEF,2023.0,5.0
B6,USA,2023-06,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,BOS,2023.0,6.0
AC,USA,2023-09,YYZ-LGA,BTS_T100_PLACEHOLDER,HIGH,0.8484848484848485,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,LGA,2023.0,9.0
B6,USA,2023-11,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6497175141242938,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,EWR,2023.0,11.0
PD,USA,2023-07,YYZ-ORD,BTS_T100_PLACEHOLDER,HIGH,0.457286432160804,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,ORD,2023.0,7.0
WJA,USA,2023-07,YYZ-ORD,BTS_T100_PLACEHOLDER,HIGH,0.7301587301587301,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,ORD,2023.0,7.0
B6,USA,2023-09,YUL-LGA,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,LGA,2023.0,9.0
AC,USA,2023-10,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.3743016759776536,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,CDG,2023.0,10.0
B6,USA,2023-03,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.532967032967033,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,3.0
B6,USA,2023-01,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6878612716763006,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,ORD,2023.0,1.0
PD,USA,2023-07,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.3236994219653179,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,CDG,2023.0,7.0
WJA,USA,2023-05,YYZ-ORD,BTS_T100_PLACEHOLDER,HIGH,0.32,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,ORD,2023.0,5.0
AC,USA,2023-08,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,CDG,2023.0,8.0
AC,USA,2023-05,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6720430107526881,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,BOS,2023.0,5.0
B6,USA,2023-09,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.3177083333333333,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,9.0
AC,USA,2023-05,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.8052631578947368,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,5.0
AC,USA,2023-04,KEF-JFK,BTS_T100_PLACEHOLDER,HIGH,0.8839779005524862,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,JFK,2023.0,4.0
B6,USA,2023-02,LHR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.7857142857142857,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,JFK,2023.0,2.0
PD,USA,2023-02,JFK-EWR,BTS_T100_PLACEHOLDER,HIGH,0.3515151515151515,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,EWR,2023.0,2.0
PD,USA,2023-05,KEF-JFK,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,JFK,2023.0,5.0
B6,USA,2023-11,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.4175257731958763,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,11.0
B6,USA,2023-12,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.3768844221105528,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,CDG,2023.0,12.0
AC,USA,2023-06,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.9027027027027027,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,JFK,2023.0,6.0
AC,USA,2023-05,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.44680851063829785,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,BOS,2023.0,5.0
B6,USA,2023-10,KEF-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5099337748344371,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,JFK,2023.0,10.0
B6,USA,2023-03,KEF-KEF,BTS_T100_PLACEHOLDER,HIGH,0.3333333333333333,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,KEF,2023.0,3.0
B6,USA,2023-04,YYZ-BOS,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,BOS,2023.0,4.0
WJA,USA,2023-05,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9418604651162791,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,5.0
B6,USA,2023-04,KEF-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.5,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,YYZ,2023.0,4.0
B6,USA,2023-06,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.391304347826087,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,CDG,2023.0,6.0
B6,USA,2023-10,BOS-KEF,BTS_T100_PLACEHOLDER,HIGH,0.27040816326530615,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,KEF,2023.0,10.0
AC,USA,2023-05,EWR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.5266272189349113,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,ORD,2023.0,5.0
AC,USA,2023-12,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.3067484662576687,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,12.0
AC,USA,2023-06,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.7752808988764045,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,CDG,2023.0,6.0
B6,USA,2023-12,BOS-CDG,BTS_T100_PLACEHOLDER,HIGH,0.3626943005181347,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,CDG,2023.0,12.0
WJA,USA,2023-01,YYZ-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6411764705882353,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,LGA,2023.0,1.0
AC,USA,2023-06,YYZ-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.43333333333333335,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,YYZ,2023.0,6.0
AC,USA,2023-04,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.6826347305389222,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,YYZ,2023.0,4.0
AC,USA,2023-02,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.4745762711864407,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,LGA,2023.0,2.0
B6,USA,2023-10,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.5175879396984925,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,ORD,2023.0,10.0
AC,USA,2023-02,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,2.0
AC,USA,2023-03,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5477386934673367,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,3.0
B6,USA,2023-10,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6946107784431138,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,CDG,2023.0,10.0
B6,USA,2023-05,JFK-JFK,BTS_T100_PLACEHOLDER,HIGH,0.3142857142857143,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,JFK,2023.0,5.0
PD,USA,2023-05,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.8269230769230769,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,EWR,2023.0,5.0
B6,USA,2023-09,KEF-JFK,BTS_T100_PLACEHOLDER,HIGH,0.46710526315789475,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,JFK,2023.0,9.0
